gene_symbol	logFC	p_value	adj_p_value	direction
VMP1	-482.333333333333	0.174356177935391	0.394186987657119	down
QSOX1	-852.666666666667	0.174462323519971	0.394365980321845	down
PHETA2	-19	0.174479477027255	0.394365980321845	down
MICAL1	575	0.174514108099859	0.394394382118711	up
PDE7B	-225.333333333333	0.174562958093364	0.394454906821843	down
ABHD3	15	0.174588696882913	0.394463199100644	up
GPBAR1	-12.3333333333333	0.174657793348044	0.394569438612607	down
SNHG11	7.33333333333333	0.174832886480141	0.394857541334909	up
MALSU1	64	0.174834525055956	0.394857541334909	up
AAK1	-646.666666666667	0.17486448061151	0.394857541334909	down
NOMO1	4210	0.174893250627002	0.394857541334909	up
SLC33A2	35	0.174895779050491	0.394857541334909	up
CAMK2B	-33.3333333333334	0.174962290641231	0.394957815473776	down
POLR2B	-1598	0.174986630838548	0.394962879101933	down
AP4E1	118.333333333333	0.17504962893776	0.395055185307262	up
COQ10A	-24.6666666666667	0.175091632224781	0.395059887626251	down
GCLM	112.666666666667	0.175106565229647	0.395059887626251	up
ASB7	-47.3333333333334	0.175118020010226	0.395059887626251	down
MIAT	-4.66666666666667	0.175251577016623	0.395311293235125	down
HADHB	-1622.33333333333	0.175283688444431	0.395333835615868	down
PUS10	-41	0.175344184961854	0.395420383801184	down
NSD1	-1253	0.175435788439261	0.395541466601158	down
NFATC1	-135	0.175442136467158	0.395541466601158	down
PCNX3	-385.666666666667	0.175691534517437	0.396053788367343	down
SNORA12	99.3333333333333	0.176023337824973	0.396603972283348	up
CNGB1	4	0.176090921116742	0.396603972283348	up
FOXS1	-4	0.176090921116742	0.396603972283348	down
N4BP2L1	-4	0.176090921116742	0.396603972283348	down
NPM2	-4	0.176090921116742	0.396603972283348	down
SLC9C1	4	0.176090921116742	0.396603972283348	up
ZNF571-AS1	-4	0.176090921116742	0.396603972283348	down
MRPL35	-125.333333333333	0.176146205353838	0.39663782571112	down
AGBL3	11.6666666666667	0.176159005133313	0.39663782571112	up
SNORD62B	-7.66666666666667	0.176172524243067	0.39663782571112	down
RAB17	-5	0.17626661581026	0.396799684004103	down
NUDT9	-107.666666666667	0.176430152545528	0.397117812189746	down
TBC1D19	87.3333333333333	0.176614393301678	0.397482456040567	up
MCCC2	-375	0.176977337463082	0.398249141359075	down
INTS12	163.666666666667	0.177037781215944	0.398292767155826	up
DOLPP1	-74.0000000000001	0.177041290984281	0.398292767155826	down
BFAR	485.666666666667	0.177160233926826	0.398510196477231	up
SETX	-1419.33333333333	0.177227897777593	0.398612236677576	down
RHNO1	-67	0.177305851587245	0.398679216514445	down
SUMO4	-7.33333333333334	0.177339255095464	0.398679216514445	down
CCDC30	-7.33333333333334	0.177339255095464	0.398679216514445	down
P3H4	164.333333333333	0.177346897756873	0.398679216514445	up
APRT	863.666666666666	0.177382694198305	0.398709541763141	up
PLCD3	126	0.177420013683581	0.398729680532476	up
MPHOSPH9	-182.333333333333	0.1774362693832	0.398729680532476	down
DNAJB4	-568.333333333334	0.177523678566348	0.398830300243363	down
MGAT2	543.666666666667	0.177532021751261	0.398830300243363	up
SLC7A1	-524.333333333334	0.177547985847401	0.398830300243363	down
PAIP1	-574	0.177713457663028	0.399151839943322	down
PYROXD2	13.3333333333333	0.177760436941043	0.399207193100164	up
PKM	14385	0.177931447704542	0.399540342147626	up
VBP1	-109.666666666667	0.177953489081193	0.399540342147626	down
DPP7	450	0.178004440598521	0.399569785703726	up
NCS1	-536.333333333334	0.178011312720083	0.399569785703726	down
PPIP5K1	60.3333333333333	0.178079941547216	0.399673640785401	up
NRDC	1417.33333333333	0.178108475780576	0.399687494802514	up
PPP4R1	-790.000000000001	0.178215848388121	0.399878241788763	down
ZC3H10	34.6666666666667	0.178309213108848	0.400037514134248	up
ANXA7	628.666666666666	0.178385309770683	0.400158010396736	up
TMEM242	32.6666666666666	0.178430962601776	0.400210192689691	up
GTPBP1	-117.333333333333	0.178477667811284	0.400226991647035	down
DONSON	88.9999999999999	0.178483235449173	0.400226991647035	up
PEAK1	567.666666666666	0.178552303215986	0.400288825305654	up
SLC22A17	14.6666666666667	0.178555600546155	0.400288825305654	up
MET	-614	0.178676287448242	0.40046382414454	down
ZNF777	137	0.178712774063019	0.40046382414454	up
RAB9A	-33.3333333333334	0.178714708422397	0.40046382414454	down
MTMR6	235.666666666667	0.17872328103396	0.40046382414454	up
PSME3	-1012	0.178751548568375	0.400476959026214	down
ERMARD	-131	0.178803842397319	0.400543912646908	down
ANAPC1	-945.666666666667	0.179033126225914	0.401007280471426	down
MCEE	28	0.179153496693002	0.401226613192673	up
EFHD2	542.333333333333	0.17919707595011	0.401273933291439	up
EIF2S3B	-13.3333333333333	0.179266229950827	0.401378503587759	down
MIDEAS	239.666666666666	0.179364475741711	0.401512626149659	up
RPL39L	-12.3333333333333	0.179371059628792	0.401512626149659	down
AGPAT4	-32.0000000000001	0.179450939068537	0.401641132595921	down
SNHG22	14	0.179502380797181	0.401705966491651	up
UBE2K	-177.333333333333	0.179562984290158	0.401791284577151	down
TMED8	-62.6666666666667	0.179637856280027	0.401908504587459	down
NELFA	-99.6666666666668	0.179739426680087	0.402085420836028	down
IRF6	-7	0.179762205804674	0.402086055131116	down
RETREG3	-201.666666666667	0.179819145307378	0.402163088491502	down
PQBP1	-576.000000000001	0.179989427068324	0.402493559291784	down
SENP3	-30.3333333333334	0.180015815074304	0.40250221148838	down
SCARNA7	1943	0.180047303921684	0.402522265202774	up
FAM3A	114	0.180102960549991	0.402596337777706	up
LINC02669	-8	0.180176936689285	0.402673755087583	down
DORIP1	14	0.180182650396693	0.402673755087583	up
ZNF610	-38	0.180240945330875	0.402753676315047	down
GTF2A1	-203.666666666667	0.180308040818366	0.402853240198435	down
HLA-C	-997.666666666668	0.180409177156557	0.403028825458856	down
RANGRF	-142.666666666667	0.180594666770737	0.40335264403363	down
HIKESHI	168.333333333333	0.180599262067872	0.40335264403363	up
MRPL44	-110.333333333333	0.180718102604904	0.403567636926543	down
HTR1B	76.3333333333333	0.180775508288501	0.403645401017947	up
ZNF839	-36.6666666666668	0.180911568909804	0.403898748775148	down
ARAP1	435	0.181116180650052	0.404268578068352	up
DLST	-628.666666666667	0.181122455699416	0.404268578068352	down
ZNF407	-144.333333333334	0.181164172361788	0.404311201997078	down
PTTG1IP	944.666666666666	0.181244572258585	0.404440135399495	up
LGALS9	-226.333333333334	0.181375336000591	0.40450311621953	down
SLC25A45	-26.6666666666667	0.181379184428868	0.40450311621953	down
FGF7P3	4.33333333333333	0.181380449981798	0.40450311621953	up
RPS7P3	-4.33333333333333	0.181380449981798	0.40450311621953	down
POU2F1	-70.6666666666668	0.181385950346846	0.40450311621953	down
XAB2	370	0.181495620561446	0.404697195847716	up
ZKSCAN7	-12.6666666666667	0.181602816289923	0.404816342435969	down
LSP1P5	12.6666666666667	0.181602816289923	0.404816342435969	up
RABEP1	-414.333333333334	0.181616999552089	0.404816342435969	down
MIR22HG	-12.3333333333333	0.181703781361071	0.404908787937638	down
TMC1	-12.3333333333333	0.181703781361072	0.404908787937638	down
MBD4	-163.333333333333	0.181740260716903	0.404915473688318	down
CNTROB	-263	0.181758368042679	0.404915473688318	down
SLC75A1	306.333333333333	0.18179092662717	0.404915473688318	up
KREMEN1	-6.66666666666667	0.181797397132637	0.404915473688318	down
CASKIN1	-5.33333333333334	0.181948707542571	0.405151513469031	down
CCDC74B	-5.33333333333334	0.181948707542571	0.405151513469031	down
SPRED3	24.3333333333333	0.182095713997984	0.40542834977578	up
PIGM	-55.3333333333334	0.182205547060046	0.405622362455008	down
FASN	-3923.66666666667	0.182365627996171	0.405928173699074	down
MMACHC	-19.3333333333334	0.182466090282449	0.406095291839057	down
FBXO30	-204.333333333333	0.182486146584497	0.406095291839057	down
RPS9	-3252.33333333334	0.182548350036304	0.406183145593042	down
IFT88	-105.333333333333	0.18263298933425	0.406320892626386	down
TMEM237	-184.333333333334	0.182728688451444	0.406465990585881	down
MTCH2	1229.33333333333	0.182749791254515	0.406465990585881	up
GOLGA8B	-23.3333333333333	0.182766429805232	0.406465990585881	down
RCOR2	26.6666666666667	0.182869195878193	0.406603470114543	up
NR2F1-AS1	-10	0.182873743775921	0.406603470114543	down
DOK5	-29.3333333333334	0.183182877771334	0.407240143940899	down
UCP3	-13.3333333333333	0.183249660232446	0.407337946399048	down
NPIPA1	225	0.183322275759111	0.407420141055705	up
FRMD4A	739	0.183338218008933	0.407420141055705	up
ZDHHC16	-182.666666666667	0.18336773044609	0.407420141055705	down
OR7E36P	5	0.183377813292668	0.407420141055705	up
SLC25A17	-70.3333333333334	0.183622193742843	0.40790217963741	down
SLC35G2	53.3333333333333	0.18364041845934	0.40790217963741	up
OAS3	118.333333333333	0.183672110266404	0.407921881076256	up
SZT2-AS1	6.66666666666667	0.183780193116351	0.408111215276637	up
HDAC1	-679.000000000001	0.183891967452953	0.408308698913551	down
MIR548V	-3.33333333333333	0.183923625202427	0.408328266906991	down
DPYSL3	919.999999999999	0.18395179078875	0.40834007806236	up
SESN3	-84.0000000000001	0.184014025593589	0.408427504465393	down
TAF4B	-46.6666666666667	0.18411647761966	0.408604162028035	down
PITX1-AS1	-7	0.184268524407199	0.408890826226477	down
GHITM	-704.000000000001	0.184311354250898	0.408935097552203	down
EFNA5	-65.3333333333334	0.184409537136378	0.409102155489092	down
NUDT5	-612.333333333334	0.184585585652695	0.409441891034533	down
RELCH	204.333333333333	0.184621520231347	0.409470784540898	up
ZSWIM4	-62.3333333333334	0.184748609780277	0.409651432142936	down
CHMP6	-212.333333333334	0.18477162381966	0.409651432142936	down
PHF13	-103.666666666667	0.184771726862277	0.409651432142936	down
SWT1	-36.6666666666667	0.184810744138828	0.409655588834847	down
LERFS	-11	0.184819439877151	0.409655588834847	down
ZNF701	42.3333333333333	0.185029307172506	0.409988228981123	up
PARP11	-26.3333333333334	0.18503505353722	0.409988228981123	down
PCDHGA7	-27.3333333333333	0.185038326238711	0.409988228981123	down
L2HGDH	-25.6666666666667	0.185063605808979	0.409993417232238	down
FLG	13.3333333333333	0.185223986200881	0.410297872023118	up
RBMX2	-119.666666666667	0.185292400892233	0.410375907433903	down
ZNF205	55.3333333333333	0.185305133092706	0.410375907433903	up
POLK	147	0.185342220287644	0.410384583301745	up
LRRC32	-344.666666666667	0.185355124196551	0.410384583301745	down
PHB1	-985.333333333335	0.185377930266213	0.410384583301745	down
KMT2D	-1824.66666666667	0.185444996795049	0.410482213339284	down
SLC30A6	129	0.185528356612795	0.410615879903058	up
MPST	-190.333333333334	0.185627169632363	0.410783710537188	down
TSPYL5	-61.3333333333334	0.185675638677517	0.41080411566271	down
ODAD3	-3.66666666666667	0.185682357079503	0.41080411566271	down
TMEM9	-92.3333333333334	0.185736428870881	0.410872887331451	down
LIX1L	-227.666666666667	0.185810516429051	0.410985913952835	down
NUP37	103	0.185980434595102	0.411310849783823	up
TUBB3	47.6666666666667	0.186045025288734	0.411359294974837	up
MSH6	-759.666666666667	0.186048368612318	0.411359294974837	down
TP53BP2	-353.333333333334	0.186095552704407	0.41141272839067	down
DIPK2A	-79.3333333333334	0.186182638165467	0.411554350058071	down
NPAT	308.333333333333	0.186253739385397	0.411614543755773	up
GAPVD1	-477.000000000001	0.186255926479618	0.411614543755773	down
MIIP	-40.3333333333334	0.186385059747554	0.411848999620198	down
NDUFA3	154	0.186665872311107	0.412398937153005	up
BDH2	-107.333333333333	0.186680082830086	0.412398937153005	down
C4B	-22.6666666666667	0.186733486651726	0.412465934307088	down
PPP2R5D	-843.000000000001	0.186842402270529	0.41258212709883	down
SRGAP2	-733.666666666668	0.186877073379243	0.41258212709883	down
BDNF-AS	5	0.186878421225922	0.41258212709883	up
STX1B	5	0.186878421225922	0.41258212709883	up
MDH2	1746	0.186914159806377	0.412610064515151	up
ADD3	379.666666666667	0.186958856374237	0.412657767205868	up
ZNF750	-16.6666666666667	0.187045494238638	0.412798020005114	down
CDC123	-513.333333333334	0.187122544574012	0.41291708169332	down
IPO8	-614.333333333334	0.18724515176827	0.413110228400945	down
LIMA1	339.333333333333	0.187283481577166	0.413110228400945	up
CHIC2	-129.333333333333	0.18742182555482	0.413110228400945	down
TMSB4XP4	-4.66666666666667	0.187441196840755	0.413110228400945	down
IL18	-4.66666666666667	0.187441196840755	0.413110228400945	down
ADGRV1	4.66666666666667	0.187441196840755	0.413110228400945	up
ADRB1	4.66666666666667	0.187441196840755	0.413110228400945	up
CXCL12	4.66666666666667	0.187441196840755	0.413110228400945	up
HSD11B1	4.66666666666667	0.187441196840755	0.413110228400945	up
LINC02188	-4.66666666666667	0.187441196840755	0.413110228400945	down
TRIM14	33.6666666666667	0.187533120105964	0.413261865216867	up
DNPH1	87.3333333333333	0.187560264651704	0.413270731063185	up
OSBPL6	-122.666666666667	0.187715830831474	0.413562524378376	down
MBD1	490	0.187803473955662	0.413704620838489	up
TMEM138	41	0.187966201497096	0.414012062299335	up
ABAT	42.3333333333333	0.188092704252186	0.414162132937258	up
GPR21	-5.33333333333334	0.188103848896982	0.414162132937258	down
SULT1E1	-5.33333333333334	0.188103848896982	0.414162132937258	down
ABHD14A	-7.66666666666667	0.188186828372696	0.414243421990014	down
DPH5	-100	0.188193464614485	0.414243421990014	down
HOXD9	14	0.188241294502422	0.414243421990014	up
SMIM15	71.6666666666666	0.188251395894329	0.414243421990014	up
DPM1	516.666666666667	0.188256647466984	0.414243421990014	up
ZBTB48	-42.3333333333334	0.188310445137284	0.414310794729666	down
GAB3	29	0.188453415569536	0.414567616290068	up
C2CD2L	81.3333333333333	0.188473562155818	0.414567616290068	up
RNF180	24.3333333333333	0.188521487042061	0.414622008045995	up
TSPAN15	-276.333333333334	0.188568705928201	0.414674833878035	down
TCF12	-843.666666666668	0.188620266496054	0.414709206635241	down
F8	8.33333333333333	0.188630740178164	0.414709206635241	up
FERMT2	419.333333333333	0.188744233416241	0.414797498044991	up
CLDND1	-268.333333333334	0.188758887717417	0.414797498044991	down
HEXIM1	-54.6666666666667	0.188793796675176	0.414797498044991	down
RIC1	-348	0.188808496245386	0.414797498044991	down
EPOP	-10.6666666666667	0.188810140097015	0.414797498044991	down
CACNA2D4	-10.6666666666667	0.188810140097015	0.414797498044991	down
RHOBTB3	221.666666666666	0.188945179023524	0.41504315225101	up
TP53INP1	-176	0.188996435207292	0.41510472879026	down
STRN3	-249.666666666667	0.189125506603388	0.415286248152946	down
ZNF580	-19.3333333333333	0.189125548839934	0.415286248152946	down
ATRN	602.666666666666	0.189189920581486	0.41537656804735	up
RTCA	241	0.189285191141778	0.415507566122756	up
ZSCAN26	-25	0.189296078714199	0.415507566122756	down
HK1	2826.66666666667	0.189359297907549	0.415595296021554	up
CACFD1	-20	0.189401657841591	0.415637229252375	down
FZD4	1531	0.189527599184008	0.415862546994225	up
NPHP4	-81.6666666666668	0.189563319607922	0.415889870464221	down
ZDHHC6	-119	0.189649754243364	0.415947407760417	down
PARVB	1177.66666666667	0.189649960103059	0.415947407760417	up
KIF12	-6.66666666666667	0.189659358467461	0.415947407760417	down
LRRC70	-88.3333333333334	0.189830427483408	0.416271507893318	down
GORASP1	-82.3333333333336	0.189891609857032	0.416354592073674	down
PGAP1	143	0.189922542105895	0.416371337863457	up
DUSP14	-70	0.190031043319307	0.41652105362235	down
FLNB	16142	0.190037439425437	0.41652105362235	up
ELMO2	387.333333333334	0.190200786799627	0.416827962635671	up
PCNX2	92	0.190255503127665	0.416896758968235	up
BTRC	-136	0.190342831613555	0.41701960462747	down
COX6B1	983.333333333333	0.190372513143313	0.41701960462747	up
QPCTL	90	0.190392548931885	0.41701960462747	up
SRCAP-AS1	-7.33333333333334	0.190404889412822	0.41701960462747	down
SNX22	-32	0.190480099645808	0.417064064582886	down
CYP46A1	5.66666666666667	0.190503068241018	0.417064064582886	up
ZNF749	30.3333333333333	0.190520615160832	0.417064064582886	up
ANXA2	22251.6666666667	0.190687607959459	0.417064064582886	up
CFAP263	29.3333333333333	0.190768804302304	0.417064064582886	up
MIA2	-299.666666666667	0.190857408347156	0.417064064582886	down
ADARB1	-73.6666666666669	0.190866825082466	0.417064064582886	down
RAB11B-AS1	-6.33333333333334	0.190883626344611	0.417064064582886	down
SLX9	-71	0.190958194265293	0.417064064582886	down
PPP4R3B	-334	0.191002348241383	0.417064064582886	down
WIPF2	-137.666666666667	0.191056789569395	0.417064064582886	down
CRACDL	19	0.191075728757989	0.417064064582886	up
STK32C	28.3333333333333	0.191083896655256	0.417064064582886	up
CRTAP	-954.333333333334	0.191129699238674	0.417064064582886	down
C2orf68	-32.6666666666667	0.191234307305872	0.417064064582886	down
LSM10	50.3333333333333	0.191254173277874	0.417064064582886	up
LNCSRLR	-2.66666666666667	0.191358531590256	0.417064064582886	down
ARSI	-2.66666666666667	0.191358531590256	0.417064064582886	down
CLSTN2	-2.66666666666667	0.191358531590256	0.417064064582886	down
CYP4F26P	-2.66666666666667	0.191358531590256	0.417064064582886	down
HIPK4	-2.66666666666667	0.191358531590256	0.417064064582886	down
ILDR2	2.66666666666667	0.191358531590256	0.417064064582886	up
MIR130AHG	-2.66666666666667	0.191358531590256	0.417064064582886	down
MSX2	2.66666666666667	0.191358531590256	0.417064064582886	up
POTEG	2.66666666666667	0.191358531590256	0.417064064582886	up
RAB7B	2.66666666666667	0.191358531590256	0.417064064582886	up
RPL5P1	-2.66666666666667	0.191358531590256	0.417064064582886	down
RPSAP18	-2.66666666666667	0.191358531590256	0.417064064582886	down
SCGB3A1	-2.66666666666667	0.191358531590256	0.417064064582886	down
SLC2A1-DT	-2.66666666666667	0.191358531590256	0.417064064582886	down
SRSF12	-2.66666666666667	0.191358531590256	0.417064064582886	down
TNFRSF18	2.66666666666667	0.191358531590256	0.417064064582886	up
TNK1	-2.66666666666667	0.191358531590256	0.417064064582886	down
TSSK3	-2.66666666666667	0.191358531590256	0.417064064582886	down
CSF3R	-2.66666666666667	0.191358531590257	0.417064064582886	down
CYGB	-2.66666666666667	0.191358531590257	0.417064064582886	down
FAM169A	-2.66666666666667	0.191358531590257	0.417064064582886	down
MAGED4B	-2.66666666666667	0.191358531590257	0.417064064582886	down
RPL18P4	-2.66666666666667	0.191358531590257	0.417064064582886	down
ZNF280A	-2.66666666666667	0.191358531590257	0.417064064582886	down
SYS1	-62.3333333333334	0.191412650588329	0.417082314959487	down
AKAP8L	431.333333333333	0.191413574444035	0.417082314959487	up
LINC01372	-11.6666666666667	0.191643523052548	0.41753246355939	down
CNRIP1	98.9999999999999	0.191732526048364	0.417634387182029	up
COL16A1	8.66666666666667	0.19173703598611	0.417634387182029	up
OR4F21	-20	0.191769165369668	0.417653474085226	down
ITGA10	278	0.191924500941526	0.41794085402398	up
ARL2	86.3333333333333	0.191975167894375	0.418000262022665	up
FBXL14	-25.6666666666667	0.19203240442993	0.418073958194954	down
IGKC	-3.66666666666667	0.192118401598578	0.41815931687445	down
CDKN2B-AS1	3.66666666666667	0.192118401598578	0.41815931687445	up
CEBPB	38.6666666666667	0.192172606388339	0.418214228874541	up
PKN2	-452.000000000001	0.192190426092396	0.418214228874541	down
GATA6	-168	0.192286952391471	0.418356274884091	down
TTTY15	739	0.19230251507484	0.418356274884091	up
CPEB3	19.3333333333333	0.192348630017731	0.418405672743937	up
CRYBG3	208.666666666666	0.192535970144432	0.41876222077897	up
RAP1GAP2	-12.3333333333333	0.192849984628337	0.419394162945235	down
TESK2	-15.3333333333333	0.192920882859857	0.419497306598186	down
LNCTAM34A	-6.33333333333334	0.193021027364484	0.419647288358537	down
PRMT6	-20	0.193053368873477	0.419647288358537	down
PGS1	-103.666666666667	0.193060291606369	0.419647288358537	down
PSME3IP1	-572.000000000001	0.193127752512817	0.419742880400545	down
BTF3	-1602	0.193249520572149	0.419920166297578	down
BCL7B	-107.666666666667	0.193260769036036	0.419920166297578	down
ZNF606	-22.6666666666667	0.193279803520766	0.419920166297578	down
PCDHGA4	43	0.193442233948698	0.420221984637705	up
RNF41	304.666666666667	0.193498574989487	0.420293295584165	up
ZCCHC12	-6	0.193650966536546	0.420522096449304	down
FNDC10	-6	0.193650966536546	0.420522096449304	down
NCAM2	27	0.193742720570881	0.420670236574822	up
PSMB10	34	0.193812644179593	0.420733520079018	up
TSSC4	24.3333333333333	0.193818943959418	0.420733520079018	up
GNB3	18	0.193863196053758	0.420778477992091	up
HINT3	-22	0.193911093216493	0.420831335618211	down
UBQLN2	-266	0.194039186152652	0.421058202415017	down
ZNF574	89	0.194200321765951	0.421316327435597	up
ZNF446	38.3333333333333	0.194205282630742	0.421316327435597	up
ZNF664	-380.666666666667	0.194232813015819	0.421324915029703	down
ATG4D	58.6666666666667	0.194285505371911	0.421375425208829	up
FHL3	-90.3333333333334	0.194303247989883	0.421375425208829	down
TMEM79	-14	0.194376970542635	0.421484164925276	down
SPCS3	233.666666666666	0.194444724024787	0.421556664597203	up
LPIN1	-252.666666666667	0.194457575226806	0.421556664597203	down
YWHAB	-479.333333333334	0.194534570504616	0.421672436720774	down
NAPB	15.6666666666666	0.194650497688243	0.421872559194817	up
CAAP1	-79.3333333333334	0.194748177644032	0.422033090107836	down
BMP2K	-364	0.19479364892864	0.422080455928052	down
MRPL27	-123.666666666667	0.19492705715364	0.422268161226505	down
GPD1L	-56.6666666666667	0.194927525919206	0.422268161226505	down
RFX1	97	0.195002374644036	0.422379113474005	up
CYB5R2	26.6666666666667	0.195034343293924	0.422397170972446	up
KARS1	-2599.66666666667	0.195082108429751	0.422449431314922	down
GOLGA8R	-45	0.195118137922935	0.422476268592917	down
AREL1	-310.666666666667	0.19515676254359	0.422501512732901	down
AP2M1	-2180.33333333334	0.195177072319322	0.422501512732901	down
PDK1-AS1	-4.33333333333333	0.195227714782581	0.422559962947912	down
SH3RF2	-4.66666666666667	0.195327944255109	0.422674536999493	down
NCALD	4.66666666666667	0.195327944255109	0.422674536999493	up
PTGR2	6.66666666666667	0.195435708458374	0.422856537100226	up
ZNF227	81.3333333333333	0.19556754570548	0.423090572735385	up
KYNU	18	0.1956994500455	0.423324696855049	up
TTLL1	72.3333333333333	0.195845871826315	0.423590163725018	up
ARPC3	1613.66666666667	0.195883862103861	0.423621070930962	up
TLNRD1	-37.6666666666667	0.195954939950763	0.423692762555324	down
GRPEL1	-264.666666666667	0.195967167736872	0.423692762555324	down
ZNF132	-48.6666666666667	0.196004460759868	0.423692762555324	down
IQGAP2	-23	0.196011830232179	0.423692762555324	down
TIMM50	533	0.196101038314933	0.423834336014646	up
AGL	261	0.196206892975373	0.42396684347863	up
PKN3	-240.333333333334	0.196255925224031	0.42396684347863	down
ASIC3	10	0.196257226303132	0.42396684347863	up
ARL6	10	0.196257226303132	0.42396684347863	up
OTUD6B	-54.3333333333334	0.196292446796677	0.423991685080823	down
CCNQ	-128.333333333333	0.196346322514138	0.423993647910324	down
MMS19	-978.333333333335	0.196395988449002	0.423993647910324	down
DMBT1	8	0.196427328025963	0.423993647910324	up
KRT8P3	8	0.196427328025963	0.423993647910324	up
OPCML	8	0.196427328025963	0.423993647910324	up
STK17B	-51.6666666666667	0.196437326189993	0.423993647910324	down
BPNT2	301	0.196480276289424	0.423993647910324	up
SAMD10	-12.3333333333333	0.196483125525412	0.423993647910324	down
MMP14	2854	0.196580516109677	0.424152600790002	up
SNN	-39.3333333333334	0.196662679064429	0.42424635060621	down
HECTD4	641.666666666666	0.196671436786565	0.42424635060621	up
EIF4A1P10	-7.33333333333334	0.196749907516484	0.424313205471724	down
STON2	7.33333333333333	0.196749907516485	0.424313205471724	up
RPL22	-136.333333333333	0.196899409652606	0.424584394755783	down
MTUS1	-1073.33333333334	0.196967733145015	0.424680490016164	down
NF2	1787.33333333333	0.197109330611683	0.424934528446897	up
EML2-AS1	5	0.197163398949331	0.424999830296714	up
CHEK2	-159.333333333333	0.197223407461834	0.425048679303825	down
NLGN3	-15.3333333333333	0.197254706300175	0.425048679303825	down
AURKC	11.6666666666667	0.197268924360487	0.425048679303825	up
TK2	107.666666666667	0.197287145970677	0.425048679303825	up
SDHAF4	23.6666666666667	0.197304962078093	0.425048679303825	up
MIR126	-7	0.19743322577061	0.425273737939731	down
SNAP47	-118	0.197537225633546	0.425446484031089	down
NUDT18	18.6666666666667	0.19766618388103	0.425633149781036	up
USP3	-359.666666666667	0.197710005504682	0.425633149781036	down
TSLIG3B	-231	0.197716953422352	0.425633149781036	down
ACSL5	-20	0.197719147512137	0.425633149781036	down
GBF1	1170	0.197787494295338	0.425726326461432	up
MAGED2	-1015.33333333333	0.197810067207239	0.425726326461432	down
RAB3D	147	0.197904343420821	0.425877947785186	up
TCHP	164.666666666667	0.197967782685655	0.425931464453996	up
ELF1	-334.333333333334	0.197976871807307	0.425931464453996	down
CEP41	-124.333333333333	0.198108524257814	0.426163408663397	down
RBFA	-29.3333333333334	0.198183741962962	0.426273911413476	down
BST2	-43.3333333333333	0.198224307384612	0.42630986285556	down
ZNF594-DT	-6	0.198354885411985	0.426488057482718	down
NECAB2	6	0.198354885411986	0.426488057482718	up
ASTE1	-9.66666666666669	0.198716970275963	0.427215194456647	down
FTSJ1	-198.333333333333	0.198795162606008	0.427330138796254	down
SNRNP25	-194	0.198818251887079	0.427330138796254	down
FGF12	15	0.198960630314027	0.427561911118713	up
CLDN11	777.666666666666	0.198995740640151	0.427561911118713	up
EIF3H	-1217.33333333333	0.19900654759589	0.427561911118713	down
FAM88B	-13.6666666666667	0.199040544598223	0.427561911118713	down
DPYD	205.333333333333	0.199072813665867	0.427561911118713	up
CENPN	-149.333333333333	0.199085102002331	0.427561911118713	down
TCEAL3	-155.333333333333	0.199135247473413	0.427561911118713	down
ACOT9	-575.666666666667	0.199158623801982	0.427561911118713	down
FURIN	1208	0.199164979090729	0.427561911118713	up
WDR45	39.3333333333333	0.19916529439266	0.427561911118713	up
ZNF91	-221.666666666667	0.199290172104692	0.427778616092141	down
LINC01844	-3.33333333333334	0.19936703410261	0.427892215123686	down
BTN2A2	-63.6666666666667	0.199477707728838	0.428078346493608	down
FAM151B	-15	0.199705499735547	0.428515738568207	down
RCCD1	-19.3333333333334	0.199821879056915	0.428713991869319	down
KCNAB2	28	0.199964692809567	0.428968905338239	up
RGS17	-15	0.200077282696746	0.429113004049028	down
TMEM151A	5.33333333333333	0.200079880034945	0.429113004049028	up
TCEAL1	-19.3333333333333	0.20015747423295	0.429209919211983	down
CCNB3	-14.6666666666667	0.200236761348058	0.429209919211983	down
HS3ST1	14.6666666666667	0.200236761348058	0.429209919211983	up
FOXRED2	42.6666666666667	0.200239476617793	0.429209919211983	up
ABCB7	-226.666666666667	0.200245133507258	0.429209919211983	down
TRIM68	62.3333333333333	0.200565091499088	0.429844178112074	up
LRRC59	739.666666666666	0.200715646171527	0.42997624213897	up
PEX3	-121.666666666667	0.200717973872609	0.42997624213897	down
CLPB	270	0.200719061906764	0.42997624213897	up
COL5A1	-3781.33333333334	0.200722936354905	0.42997624213897	down
TTC9C	156.333333333333	0.200781074806736	0.430049242791563	up
STK38L	182	0.20103216288422	0.430521047143527	up
POLR2K	-89.0000000000001	0.201049523358343	0.430521047143527	down
CAMK4	-6.66666666666667	0.201110696562228	0.430600454043276	down
CCDC121	-10	0.201293775052091	0.430940823485577	down
ERLEC1	237	0.201350954889948	0.431011612898555	up
MTERF2	-25.6666666666667	0.201456864844993	0.431186684497593	down
SNORA20	3.66666666666667	0.201540380689841	0.431222663216806	up
CDKL4	3.66666666666667	0.201540380689841	0.431222663216806	up
STX18-AS1	-5.33333333333334	0.201546051723912	0.431222663216806	down
C2orf69	36.3333333333333	0.201631561330355	0.431349573992247	up
KLHL25	-26.6666666666667	0.201653633225871	0.431349573992247	down
KLF13	-42.3333333333334	0.201697029671591	0.431362868286074	down
PKD1P3	96.6666666666666	0.201731548334527	0.431362868286074	up
