gene_symbol	logFC	p_value	adj_p_value	direction
FXYD5	0.38293875	7.67313474652957e-08	3.9153558614128e-06	up
SYK	0.855818437499999	7.73247140140929e-08	3.9350836412573e-06	up
NLRC5	0.378718125	7.78210372103502e-08	3.94978080326559e-06	up
PPP1R12A	-0.511680937499999	7.80361483472795e-08	3.95016492418556e-06	down
AFAP1L1	0.366530937499999	7.85167007884125e-08	3.96394792070519e-06	up
PPP1CA	0.424094687500001	7.92187097020395e-08	3.97745197728387e-06	up
NLRC4	0.922858124999999	7.93739171578655e-08	3.97745197728387e-06	up
RNASE1	0.977734062499998	7.95462908415377e-08	3.97745197728387e-06	up
SERINC5	0.370225625000001	7.99266494006396e-08	3.97745197728387e-06	up
ADGRE2	0.6930378125	7.9928886870561e-08	3.97745197728387e-06	up
DNM2	0.247852812499999	8.00380448326445e-08	3.97745197728387e-06	up
COTL1	0.559311562499999	8.03645138801884e-08	3.98075508372062e-06	up
SLC43A2	0.4342553125	8.07645755401751e-08	3.98075508372062e-06	up
LURAP1L	-0.5063125	8.08714909079084e-08	3.98075508372062e-06	down
SLC8B1	0.476582187499998	8.09411137182724e-08	3.98075508372062e-06	up
TCIRG1	0.5039440625	8.1293288904024e-08	3.98777105079971e-06	up
SIRPA	0.552062187499999	8.33556488303126e-08	4.07842690022453e-06	up
PRKX	0.356754687499999	8.43819572539e-08	4.10126544414608e-06	up
MPP7	-0.971119062499999	8.44668810995084e-08	4.10126544414608e-06	down
ADGRL3	-1.0668184375	8.48773349729207e-08	4.10126544414608e-06	down
DAGLB	0.362359375	8.49036219789143e-08	4.10126544414608e-06	up
LRRN1	-1.2723346875	8.50799342522875e-08	4.10126544414608e-06	down
KMO	1.1243625	8.51153181546631e-08	4.10126544414608e-06	up
MTUS2	-0.9534128125	8.5505830657427e-08	4.10841666451015e-06	down
TBC1D8	0.4037503125	8.56954455845388e-08	4.10841666451015e-06	up
MAOB	-0.873904062499999	8.6158420890603e-08	4.12023423319308e-06	down
ARRB2	0.743588749999999	8.64598779199976e-08	4.12428786078024e-06	up
PDLIM1	-0.406451875	8.69276573465888e-08	4.12876444196181e-06	down
SLC22A3	-1.128239375	8.6987576379272e-08	4.12876444196181e-06	down
ATP2B1	0.506780624999999	8.74042112928752e-08	4.13428216815335e-06	up
TPH1	-1.88662625	8.75382605877056e-08	4.13428216815335e-06	down
PGS1	0.235673125	8.82947791934392e-08	4.15968943660576e-06	up
METAP2	-0.2558971875	8.89444864999255e-08	4.17101139978386e-06	down
TNFRSF21	0.814483125	8.91034873203422e-08	4.17101139978386e-06	up
APOOL	-0.508110624999999	8.91925413603758e-08	4.17101139978386e-06	down
PLK1	0.402027187499999	8.98501170521528e-08	4.1914639163079e-06	up
SLAIN1	-0.568710312499999	9.04157019345792e-08	4.19370635056098e-06	down
FMOD	-0.7164309375	9.04837037630422e-08	4.19370635056098e-06	down
ITGAM	0.993080312499999	9.05592029675071e-08	4.19370635056098e-06	up
EPHA6	-0.363331562499999	9.10445658591286e-08	4.2040600231358e-06	down
PRKCDBP	-0.493276250000001	9.13587784708287e-08	4.2040600231358e-06	down
MTMR14	0.428312812499999	9.14454289695908e-08	4.2040600231358e-06	up
NCF4	0.717082812499999	9.26966854988862e-08	4.25131569903687e-06	up
SPRED1	0.253973437500001	9.31271109617201e-08	4.2607891897462e-06	up
LST1	0.4525328125	9.37502987648463e-08	4.27901543499117e-06	up
CCDC170	0.493295	9.44838620932718e-08	4.29953510015279e-06	up
TAOK3	0.315648125	9.48038294981667e-08	4.29953510015279e-06	up
LPAR1	-0.644514999999999	9.48775674914187e-08	4.29953510015279e-06	down
LAYN	-0.4521121875	9.51873153794652e-08	4.30332582806974e-06	down
ITGAL	0.763293124999999	9.64180869219909e-08	4.34863850328496e-06	up
RIMS1	-0.4453875	9.68202511381853e-08	4.35645352225315e-06	down
DDX39A	0.2297153125	9.81023509289835e-08	4.40373123875317e-06	up
TMEM43	-0.407930312499999	9.94947486167297e-08	4.45572600099345e-06	down
HPD	-0.419057499999999	9.97895032110982e-08	4.45843571506299e-06	down
PCSK7	0.216993125	1.00790310131333e-07	4.484485598718e-06	up
HACD1	-0.840614687499998	1.0084378901126e-07	4.484485598718e-06	down
HLA-DOB	0.642780937499999	1.0154401995441e-07	4.49793977419659e-06	up
DDIT4	0.5718084375	1.01618982971919e-07	4.49793977419659e-06	up
PGR	-0.991916249999999	1.02149650440642e-07	4.51093804370471e-06	down
BMPR1A	-0.779551249999999	1.02747037234727e-07	4.52681564742722e-06	down
ANKS1B	-0.8567328125	1.03173496788483e-07	4.53129530486192e-06	down
NABP1	0.845531249999998	1.03324865355439e-07	4.53129530486192e-06	up
SLC39A11	0.5057965625	1.03768300965087e-07	4.54028062590458e-06	up
THEMIS2	0.750180624999999	1.04604252301203e-07	4.56635948176328e-06	up
PGM5	-0.9749590625	1.04888368193856e-07	4.56828446643857e-06	down
C1QA	0.842386875	1.05732230324394e-07	4.58584343299289e-06	up
AKT3	-0.5199721875	1.05910428552988e-07	4.58584343299289e-06	down
GAS7	0.550469374999999	1.06014349315235e-07	4.58584343299289e-06	up
OLFML2B	0.3216553125	1.06907960342455e-07	4.61401181224022e-06	up
FAM49A	0.5362134375	1.0771982248192e-07	4.63318854561265e-06	up
PRR11	0.432748437499999	1.07839149146556e-07	4.63318854561265e-06	up
ENAH	-0.771098124999998	1.08285260003752e-07	4.64148935147846e-06	down
SLC7A6	0.23851625	1.08520084138492e-07	4.64148935147846e-06	up
CLN8	0.3822978125	1.10267692123563e-07	4.66137429440218e-06	up
BEX5	-0.5048203125	1.10314180619601e-07	4.66137429440218e-06	down
AMPD3	0.7354690625	1.1048474746356e-07	4.66137429440218e-06	up
HEATR3	0.390418437499999	1.10489357380706e-07	4.66137429440218e-06	up
PDE8B	-1.2320353125	1.10507665037029e-07	4.66137429440218e-06	down
LINC00670	-1.236636875	1.10684927923683e-07	4.66137429440218e-06	down
RCL1	-0.416911875	1.10699373775536e-07	4.66137429440218e-06	down
CEP85	0.403803125	1.11078757492048e-07	4.66702426345727e-06	up
SBSPON	-1.04225625	1.12151931292129e-07	4.68190620723985e-06	down
ITIH5	-0.7172475	1.1221320213131e-07	4.68190620723985e-06	down
USP44	-0.4155596875	1.12347922369992e-07	4.68190620723985e-06	down
NXPH3	-0.5661590625	1.12416914659203e-07	4.68190620723985e-06	down
STK38L	-0.449499999999999	1.143406997116e-07	4.75055484371179e-06	down
BIN2	0.893785624999999	1.14564423541413e-07	4.75055484371179e-06	up
IFI35	0.3833665625	1.15308870496881e-07	4.77102985253727e-06	up
PARP4	0.370219375	1.1588938807834e-07	4.78464798979403e-06	up
RAB5C	0.282523125	1.17266335444732e-07	4.83101766779129e-06	up
PCDH20	-1.1142475	1.18204837956753e-07	4.84930729522556e-06	down
IL4R	0.3223046875	1.18219859453825e-07	4.84930729522556e-06	up
CCDC110	-0.3826721875	1.18919121030445e-07	4.86750028080098e-06	down
FES	0.2940390625	1.1920017050232e-07	4.86853400251214e-06	up
RIPK3	0.4958475	1.19797481132372e-07	4.88245280169686e-06	up
GSTK1	0.2782696875	1.20259312926603e-07	4.8849596475349e-06	up
ZNF385A	0.8018025	1.20372304665259e-07	4.8849596475349e-06	up
SCAMP5	0.343071249999999	1.21246514114518e-07	4.90356337562074e-06	up
MLKL	0.384396249999999	1.21345996422916e-07	4.90356337562074e-06	up
FAXC	-0.692531562499999	1.22035025865043e-07	4.91524108665355e-06	down
RYR2	-1.2414396875	1.22151475541803e-07	4.91524108665355e-06	down
ATP6V0D2	1.4250703125	1.22741559646995e-07	4.92856562185919e-06	up
WARS	0.5291478125	1.23333149905237e-07	4.9418944045187e-06	up
TMED5	0.299970937500001	1.24396996324197e-07	4.97004422928534e-06	up
ALDH1B1	-0.704686562499999	1.24557930823785e-07	4.97004422928534e-06	down
AP1G2	0.390289375	1.25800514333645e-07	5.0091238270131e-06	up
SLC20A1	0.543223124999999	1.26276650302984e-07	5.01758556412671e-06	up
TMEM119	0.405286875	1.27639443443112e-07	5.06116984802656e-06	up
PHF10	-0.2463315625	1.28433612042216e-07	5.07088801837461e-06	down
BAMBI	-0.749108124999999	1.28617805044881e-07	5.07088801837461e-06	down
SCIMP	0.811877499999999	1.28683807748381e-07	5.07088801837461e-06	up
SLC28A3	1.13202375	1.29274841596072e-07	5.0793153104044e-06	up
HMGN2P46	0.411769375	1.29431404694275e-07	5.0793153104044e-06	up
ARPC1B	0.494961249999998	1.30290538222271e-07	5.10134367728614e-06	up
MAFB	0.689649687499998	1.3052878531174e-07	5.10134367728614e-06	up
NPL	1.0663640625	1.31182344301317e-07	5.11195964253447e-06	up
CD68	0.924375312499999	1.31337585519853e-07	5.11195964253447e-06	up
CD84	0.959046562499999	1.3163905789091e-07	5.11323712007694e-06	up
REEP1	-0.840623749999999	1.33840170349716e-07	5.1831951765311e-06	down
CNTN3	-1.3617365625	1.33984764716718e-07	5.1831951765311e-06	down
ARHGAP25	0.750169375	1.35618352335917e-07	5.23538266585872e-06	up
ATP13A2	0.33486125	1.35900922290098e-07	5.23538266585872e-06	up
ATP6V0C	0.444193125	1.36159009068464e-07	5.23538266585872e-06	up
LAIR1	0.895546562499999	1.36521557875162e-07	5.23873953838297e-06	up
RUNX1	0.382341249999999	1.36806188487167e-07	5.23909896474094e-06	up
SLC25A4	-0.695223437499999	1.37734205907058e-07	5.26404646792978e-06	down
EZH2	0.48809875	1.38089606796773e-07	5.26705307848293e-06	up
TMEM26	0.4624965625	1.38659968698766e-07	5.27823036848724e-06	up
FTL	0.556771874999999	1.38963002160175e-07	5.27920722577766e-06	up
GNG12	-0.479584374999999	1.39701837190617e-07	5.29287730450705e-06	down
CD300LB	0.813037812499999	1.39879014562447e-07	5.29287730450705e-06	up
MGAT5	0.289026874999999	1.40707472724572e-07	5.30143632798526e-06	up
SLC38A7	0.3765384375	1.41271726621108e-07	5.30143632798526e-06	up
KLHL13	-0.626727499999999	1.41471370000037e-07	5.30143632798526e-06	down
PPP2R2B	-0.673767812499999	1.41722082781454e-07	5.30143632798526e-06	down
GKAP1	-0.635594375	1.41754699036856e-07	5.30143632798526e-06	down
CSTB	0.611813125	1.41776445696658e-07	5.30143632798526e-06	up
MYOM1	-1.0092134375	1.42419633530822e-07	5.30348016956071e-06	down
TTC33	-0.452265937499999	1.42445496321071e-07	5.30348016956071e-06	down
PRDM5	-0.512950937499999	1.42706582696489e-07	5.30348016956071e-06	down
RFWD3	0.209054375	1.4294569048414e-07	5.30348016956071e-06	up
ZEB1	-0.668830937499999	1.43267837488068e-07	5.30509095507861e-06	down
SLC2A12	-1.007498125	1.43981214781965e-07	5.32115429309736e-06	down
SLCO2B1	0.828782499999998	1.45632644664583e-07	5.32613902021255e-06	up
ATP13A1	0.259100625	1.45745945396188e-07	5.32613902021255e-06	up
BTK	0.89345625	1.45872335258017e-07	5.32613902021255e-06	up
GRB2	0.454087812499999	1.45954279929908e-07	5.32613902021255e-06	up
TRPV2	0.5185715625	1.46085580872281e-07	5.32613902021255e-06	up
BEST1	0.348956249999999	1.46103288794427e-07	5.32613902021255e-06	up
PARP15	0.787104687499999	1.46549864454744e-07	5.32613902021255e-06	up
SIPA1L2	0.4909790625	1.46724429230253e-07	5.32613902021255e-06	up
PLAUR	0.876210624999999	1.46795398802303e-07	5.32613902021255e-06	up
HVCN1	0.3923925	1.46914463595418e-07	5.32613902021255e-06	up
C5orf24	-0.444119999999999	1.47713316874488e-07	5.34323122189179e-06	down
ADAR	0.1753134375	1.47947399460777e-07	5.34323122189179e-06	up
CD300A	0.920450312499998	1.48697973330757e-07	5.35658715463237e-06	up
ABCC5	0.4110715625	1.48880082215128e-07	5.35658715463237e-06	up
TSPAN14	0.557228125	1.49312696194765e-07	5.35949863233234e-06	up
PDZRN4	-0.963994374999999	1.49524182933246e-07	5.35949863233234e-06	down
DMXL2	0.746870312499999	1.50081015036189e-07	5.36060182797416e-06	up
SNX29	0.267564062499999	1.50316287446394e-07	5.36060182797416e-06	up
PTK2B	0.417669375	1.50737807953917e-07	5.36060182797416e-06	up
HIST1H2BM	0.658764999999999	1.50897913359431e-07	5.36060182797416e-06	up
ARSJ	-0.5919503125	1.51172391714622e-07	5.36060182797416e-06	down
PTPN1	0.228716875000001	1.51244847455584e-07	5.36060182797416e-06	up
ACP2	0.686475312499999	1.52760765625968e-07	5.40426701144804e-06	up
FLNB	0.316660312499999	1.55142892642973e-07	5.47745576316992e-06	up
ALG3	0.2348428125	1.55629275230651e-07	5.47745576316992e-06	up
C2	1.0029946875	1.55692931638466e-07	5.47745576316992e-06	up
TP53I3	0.271203749999999	1.56517083461073e-07	5.49629086626312e-06	up
ACSL5	0.791937499999999	1.57386516073843e-07	5.50555572956373e-06	up
ST7	-0.4506925	1.57462904327885e-07	5.50555572956373e-06	down
C1orf162	0.924221249999999	1.57728156413448e-07	5.50555572956373e-06	up
OGDH	0.1728178125	1.57937972381747e-07	5.50555572956373e-06	up
ACRBP	0.350395	1.58415360231915e-07	5.51210155629622e-06	up
DOCK2	0.888745625	1.58938344964774e-07	5.52020715276375e-06	up
GLUL	0.56107375	1.59757178883363e-07	5.53853986463942e-06	up
LGMN	0.657581250000001	1.60843904804094e-07	5.54725783844784e-06	up
MAP3K1	0.498150937499999	1.61253773666915e-07	5.54725783844784e-06	up
TREML1	0.2872359375	1.61298076062423e-07	5.54725783844784e-06	up
IL10RA	0.905359374999998	1.61302609050111e-07	5.54725783844784e-06	up
PILRA	0.6905265625	1.61883692054034e-07	5.54725783844784e-06	up
VAPB	-0.3029984375	1.62067927953206e-07	5.54725783844784e-06	down
NEDD4L	0.562230937499999	1.62525317385776e-07	5.54725783844784e-06	up
PKD2	-0.703955624999998	1.62656588747445e-07	5.54725783844784e-06	down
JPH2	-0.57441625	1.62883109848075e-07	5.54725783844784e-06	down
INPP5A	-0.623743437499999	1.62923192964448e-07	5.54725783844784e-06	down
YARS	0.26774625	1.6446305267743e-07	5.58968800287416e-06	up
ENOX2	-0.4037559375	1.6538047469646e-07	5.60620098797289e-06	down
ANO1	-0.772654375	1.65538010573255e-07	5.60620098797289e-06	down
TIAM1	0.720540937499999	1.66210573985798e-07	5.61382356915311e-06	up
C12orf75	-0.678635	1.66352991803833e-07	5.61382356915311e-06	down
PARVB	0.3655065625	1.67463858410318e-07	5.61830498736294e-06	up
TRIM36	-0.6053125	1.67645102137196e-07	5.61830498736294e-06	down
TAP1	0.461335937499999	1.6766319543708e-07	5.61830498736294e-06	up
FOLR2	0.752837812499998	1.67666538791686e-07	5.61830498736294e-06	up
ARRB1	0.738182499999999	1.682377008526e-07	5.62753630989021e-06	up
RASAL3	0.3323909375	1.68735661011546e-07	5.63429094040834e-06	up
COL11A1	0.6226825	1.69574500794518e-07	5.65238436711394e-06	up
STAC3	0.377289374999999	1.69920201596073e-07	5.65400558912249e-06	up
FGR	0.771042812499999	1.71263338896627e-07	5.67888252577531e-06	up
STARD8	0.439086249999999	1.71264570472076e-07	5.67888252577531e-06	up
JAK3	0.4785290625	1.72118808773894e-07	5.69728223894526e-06	up
ADRA2C	-0.457411249999999	1.72424408380734e-07	5.69735091433621e-06	down
MANSC1	-0.781289999999999	1.72719564838543e-07	5.69735091433621e-06	down
PLXDC1	0.3553590625	1.75211422888311e-07	5.76954846337927e-06	up
PARP9	0.4651478125	1.75661922040942e-07	5.77439268083808e-06	up
NCKAP1L	0.959456249999999	1.76270975432688e-07	5.77826576130368e-06	up
NSF	0.351719687499999	1.76734891536476e-07	5.77826576130368e-06	up
FILIP1	-0.925769374999999	1.76967499151898e-07	5.77826576130368e-06	down
YAP1	-0.673963437500001	1.77265867375696e-07	5.77826576130368e-06	down
C12orf49	0.404063437499999	1.77339793970497e-07	5.77826576130368e-06	up
TMEM25	-0.489723749999999	1.77601296188864e-07	5.77826576130368e-06	down
HCST	0.83055	1.78839040526189e-07	5.80860658418934e-06	up
IL27RA	0.3513509375	1.80879761311805e-07	5.86082743740887e-06	up
TBC1D9	0.3905425	1.81523911437113e-07	5.86082743740887e-06	up
OCIAD2	-0.429267499999999	1.81617591874148e-07	5.86082743740887e-06	down
UBE2J1	0.3006203125	1.81678568174814e-07	5.86082743740887e-06	up
SLC9A7	0.4490075	1.83875921217075e-07	5.91611149534503e-06	up
LRRC8D	0.53500625	1.84013976001905e-07	5.91611149534503e-06	up
LCP2	0.819413749999999	1.84395660285621e-07	5.91838550120779e-06	up
FAM20A	0.7817171875	1.84962165714746e-07	5.926573905806e-06	up
SEMA6A	0.5087059375	1.85799228386886e-07	5.94338943510521e-06	up
NLGN1	-1.0380175	1.88095727897803e-07	6.00675501523303e-06	down
TXNDC15	-0.2845825	1.90915806212313e-07	6.08326217073905e-06	down
TALDO1	0.4180759375	1.91130708669256e-07	6.08326217073905e-06	up
C1QC	0.814050312499998	1.92231194291382e-07	6.10243569337624e-06	up
CORO1A	0.6870278125	1.92701432459683e-07	6.10243569337624e-06	up
PCDHB16	-0.684934062499999	1.9289371252385e-07	6.10243569337624e-06	down
HCLS1	0.720633437500001	1.93542961552245e-07	6.10243569337624e-06	up
ARHGDIB	0.4150371875	1.93644743749141e-07	6.10243569337624e-06	up
LONRF2	-0.781867812499999	1.93818280653824e-07	6.10243569337624e-06	down
TCEAL1	-0.446217812499999	1.9397749143554e-07	6.10243569337624e-06	down
TMEM106C	-0.470900625	1.94531640255435e-07	6.10782828402388e-06	down
CDH5	0.641150625	1.95327547090828e-07	6.10782828402388e-06	up
CDC42SE1	0.28943125	1.95464716943959e-07	6.10782828402388e-06	up
PRKCH	0.6810946875	1.95538458652078e-07	6.10782828402388e-06	up
KIAA0226L	0.6747209375	1.96037659874344e-07	6.10782828402388e-06	up
PDE7A	0.557842812499999	1.96074348843513e-07	6.10782828402388e-06	up
GNS	0.423288437499999	1.9719111633608e-07	6.1325792765108e-06	up
ZBED4	0.24521375	1.98822609063444e-07	6.16887789486568e-06	up
MAGED2	-0.4296053125	1.99075189181395e-07	6.16887789486568e-06	down
TGFBI	0.524193437499998	1.99514938176501e-07	6.16887789486568e-06	up
FBLN5	-0.749929999999999	1.99654746137617e-07	6.16887789486568e-06	down
MKX	-0.583436874999999	2.00603086344746e-07	6.18813378022619e-06	down
SLAMF6	0.8568984375	2.01988826569858e-07	6.2150595291882e-06	up
CD38	0.768513124999999	2.02129031081148e-07	6.2150595291882e-06	up
IFI44	0.9057278125	2.04386335138533e-07	6.26308835450887e-06	up
PRUNE2	-1.0706975	2.04669066234779e-07	6.26308835450887e-06	down
PFN2	-0.827038437499998	2.04834294331754e-07	6.26308835450887e-06	down
CYTH1	0.627815937499999	2.05007305462041e-07	6.26308835450887e-06	up
TBXAS1	0.767749062499999	2.05899873048571e-07	6.28027609572668e-06	up
SPARCL1	-0.751412499999999	2.0641651267258e-07	6.28596077711553e-06	down
LEF1	0.617784375	2.07811075267062e-07	6.28740889837079e-06	up
SYNRG	0.2264721875	2.07913193182094e-07	6.28740889837079e-06	up
PHYKPL	0.2277040625	2.08386750501005e-07	6.28740889837079e-06	up
FAM127A	-0.263001562499999	2.08512491052569e-07	6.28740889837079e-06	down
GREM1	0.9033640625	2.0902231722602e-07	6.28740889837079e-06	up
PP13439	0.360257499999999	2.0912367549261e-07	6.28740889837079e-06	up
PPP1R3B	-0.437384374999999	2.093924515215e-07	6.28740889837079e-06	down
SACS	-0.5970053125	2.09411925674524e-07	6.28740889837079e-06	down
DICER1	0.218677187499999	2.0943714819351e-07	6.28740889837079e-06	up
PDK3	-0.4476184375	2.10244673646371e-07	6.29729868998004e-06	down
IL2RG	0.913989999999999	2.10428306984044e-07	6.29729868998004e-06	up
GPRIN3	0.824320937499999	2.11953194217649e-07	6.33297511074493e-06	up
NAP1L3	-0.795578124999999	2.1262944625727e-07	6.3432229633458e-06	down
GALNT6	0.671175937499999	2.13770883654063e-07	6.36729456743001e-06	up
KRT8	-0.517582187499999	2.14266450604584e-07	6.36825031489402e-06	down
CMTM3	0.345228124999999	2.14472151097939e-07	6.36825031489402e-06	up
CASP10	0.592350624999999	2.15248393866049e-07	6.36859661181035e-06	up
CXorf36	0.422078124999999	2.15731229593453e-07	6.36859661181035e-06	up
SPI1	0.62637375	2.15778276257577e-07	6.36859661181035e-06	up
AMIGO2	-0.633795937499999	2.15822246341495e-07	6.36859661181035e-06	down
TSHZ3	0.2156959375	2.18094046818096e-07	6.42077907522018e-06	up
SGCB	-0.622604062499999	2.18265331879759e-07	6.42077907522018e-06	down
ATP6V0D1	0.496404999999999	2.19447484219782e-07	6.43610579743419e-06	up
ATP6V0A1	0.2628196875	2.19462652368769e-07	6.43610579743419e-06	up
FHAD1	0.455850937499999	2.20137481170824e-07	6.44596412172968e-06	up
TPM3P9	0.403885625	2.20907117293279e-07	6.45856399914436e-06	up
RANBP17	-0.3405775	2.21918747114467e-07	6.47818943838903e-06	down
C3orf70	-0.503645937499999	2.24165886199529e-07	6.53376617463344e-06	down
TPM2	-0.698446874999999	2.24659470652004e-07	6.5381402215896e-06	down
MMP19	0.74954875	2.25272852834755e-07	6.5459819969525e-06	up
GMIP	0.498064375	2.27172438728855e-07	6.59111741818034e-06	up
PI4K2A	0.423477812500001	2.27959842408315e-07	6.60389601302505e-06	up
MAF	0.49641125	2.28595592330852e-07	6.60839596560201e-06	up
IRF1	0.562262187499999	2.2880959078084e-07	6.60839596560201e-06	up
ITGB2	0.973194374999998	2.31313364410454e-07	6.6705867648851e-06	up
MMP9	1.8178040625	2.34240125286238e-07	6.73503414032926e-06	up
LGALS3BP	0.274463124999999	2.3425590295266e-07	6.73503414032926e-06	up
RERG	-0.872393437499999	2.35118081827541e-07	6.74962662356499e-06	down
DNAJB5	-0.482092812499999	2.37202237755173e-07	6.79920209517201e-06	down
HM13	0.341308437500001	2.38731022584456e-07	6.83073711571683e-06	up
ARHGEF9	-0.675901875	2.39165697527722e-07	6.83073711571683e-06	down
ZBTB47	-0.292945937499999	2.39379060378454e-07	6.83073711571683e-06	down
SLC15A3	0.774333124999999	2.397592255101e-07	6.83134332205649e-06	up
BTC	-0.635786249999999	2.40904542702377e-07	6.8537162350588e-06	down
TYROBP	0.841439062499999	2.42277433471928e-07	6.87314960068025e-06	up
ATXN7L1	0.1721015625	2.42373607316009e-07	6.87314960068025e-06	up
